sampling_date,siteID,blockID,plotID,treatment,functional_group,family,abundance_per_g,count,dry_soil,abundance,comment
2022-08-31,Arhelleren,Arh3,Arh3FGB,FGB,phytophagous,tylenchidae,0.7460774233390529,50,67.0171733333333,1873,NA
2022-08-31,Arhelleren,Arh3,Arh3FGB,FGB,fungivorous,tylencholaimidae,0.014921548466781058,1,67.0171733333333,1873,NA
2022-08-31,Arhelleren,Arh3,Arh3GB,GB,fungivorous,aphelenchoididae,0.3842052772202862,29,75.4804832713755,2123,NA
2022-08-31,Arhelleren,Arh3,Arh3GB,GB,bacteriophagous,bunonematidae,0.026496915670364565,2,75.4804832713755,2123,NA
2022-08-31,Arhelleren,Arh3,Arh3GB,GB,bacteriophagous,cephalobidae,0.0794907470110937,6,75.4804832713755,2123,NA
2022-08-31,Arhelleren,Arh3,Arh3GB,GB,phytophagous,criconematidae,0.013248457835182283,1,75.4804832713755,2123,NA
2022-08-31,Arhelleren,Arh3,Arh3GB,GB,omnivorous,diplogasteridae,0.026496915670364565,2,75.4804832713755,2123,NA
2022-08-31,Arhelleren,Arh3,Arh3GB,GB,phytophagous,dolichodoridae,0.2649691567036456,20,75.4804832713755,2123,NA
2022-08-31,Arhelleren,Arh3,Arh3GB,GB,omnivorous,dorylaimoidea,0.03974537350554685,3,75.4804832713755,2123,NA
2022-08-31,Arhelleren,Arh3,Arh3GB,GB,phytophagous,hoplolaimidae,0.0794907470110937,6,75.4804832713755,2123,NA
2022-08-31,Arhelleren,Arh3,Arh3GB,GB,bacteriophagous,neodiplogasteridae,0.03974537350554685,3,75.4804832713755,2123,NA
2022-08-31,Arhelleren,Arh3,Arh3GB,GB,phytophagous,paratylenchidae,0.2252237831980988,17,75.4804832713755,2123,NA
2022-08-31,Arhelleren,Arh3,Arh3GB,GB,bacteriophagous,plectidae,0.026496915670364565,2,75.4804832713755,2123,NA
2022-08-31,Arhelleren,Arh3,Arh3GB,GB,phytophagous,pratylenchidae,0.013248457835182283,1,75.4804832713755,2123,NA
2022-08-31,Arhelleren,Arh3,Arh3GB,GB,bacteriophagous,prismatolaimidae,0.05299383134072913,4,75.4804832713755,2123,NA
2022-08-31,Arhelleren,Arh3,Arh3GB,GB,bacteriophagous,rhabditidae,0.2517206988684634,19,75.4804832713755,2123,NA
2022-08-31,Arhelleren,Arh3,Arh3GB,GB,bacteriophagous,teratocephalidae,0.0794907470110937,6,75.4804832713755,2123,NA
2022-08-31,Arhelleren,Arh3,Arh3GB,GB,phytophagous,tylenchidae,0.3842052772202862,29,75.4804832713755,2123,NA
2022-08-31,Arhelleren,Arh3,Arh3GF,GF,fungivorous,aphelenchoididae,0.04089106778428232,2,48.91043712898,1630,NA
2022-08-31,Arhelleren,Arh3,Arh3GF,GF,bacteriophagous,bunonematidae,0.04089106778428232,2,48.91043712898,1630,NA
2022-08-31,Arhelleren,Arh3,Arh3GF,GF,bacteriophagous,cephalobidae,0.08178213556856465,4,48.91043712898,1630,NA
2022-08-31,Arhelleren,Arh3,Arh3GF,GF,omnivorous,diplogasteridae,0.08178213556856465,4,48.91043712898,1630,NA
2022-08-31,Arhelleren,Arh3,Arh3GF,GF,phytophagous,dolichodoridae,0.7360392201170818,36,48.91043712898,1630,NA
2022-08-31,Arhelleren,Arh3,Arh3GF,GF,omnivorous,dorylaimoidea,0.14311873724498814,7,48.91043712898,1630,NA
2022-08-31,Arhelleren,Arh3,Arh3GF,GF,phytophagous,hoplolaimidae,0.3271285422742586,16,48.91043712898,1630,NA
2022-08-31,Arhelleren,Arh3,Arh3GF,GF,bacteriophagous,metateratocephalidae,0.04089106778428232,2,48.91043712898,1630,NA
2022-08-31,Arhelleren,Arh3,Arh3GF,GF,predaceous,mononchidae,0.04089106778428232,2,48.91043712898,1630,NA
2022-08-31,Arhelleren,Arh3,Arh3GF,GF,bacteriophagous,plectidae,0.04089106778428232,2,48.91043712898,1630,NA
2022-08-31,Arhelleren,Arh3,Arh3GF,GF,bacteriophagous,prismatolaimidae,0.2862374744899763,14,48.91043712898,1630,NA
2022-08-31,Arhelleren,Arh3,Arh3GF,GF,bacteriophagous,rhabditidae,0.12267320335284697,6,48.91043712898,1630,NA
2022-08-31,Arhelleren,Arh3,Arh3GF,GF,bacteriophagous,teratocephalidae,0.04089106778428232,2,48.91043712898,1630,NA
2022-08-31,Arhelleren,Arh3,Arh3GF,GF,phytophagous,tylenchidae,1.0427222284991993,51,48.91043712898,1630,NA
2022-09-01,Rambera,Ram4,Ram4C,C,bacteriophagous,achromadoridae,0.08715458167339132,5,57.3693304930006,2404,NA
2022-09-01,Rambera,Ram4,Ram4C,C,fungivorous,anguinidae,0.017430916334678265,1,57.3693304930006,2404,NA
2022-09-01,Rambera,Ram4,Ram4C,C,fungivorous,aphelenchoididae,0.10458549800806959,6,57.3693304930006,2404,NA
2022-09-01,Rambera,Ram4,Ram4C,C,bacteriophagous,bunonematidae,0.017430916334678265,1,57.3693304930006,2404,NA
2022-09-01,Rambera,Ram4,Ram4C,C,omnivorous,diplogasteridae,0.017430916334678265,1,57.3693304930006,2404,NA
2022-09-01,Rambera,Ram4,Ram4C,C,phytophagous,dolichodoridae,0.13944733067742612,8,57.3693304930006,2404,NA
2022-09-01,Rambera,Ram4,Ram4C,C,omnivorous,dorylaimoidea,0.13944733067742612,8,57.3693304930006,2404,NA
2022-09-01,Rambera,Ram4,Ram4C,C,phytophagous,hoplolaimidae,0.6623748207177741,38,57.3693304930006,2404,NA
2022-09-01,Rambera,Ram4,Ram4C,C,bacteriophagous,neodiplogasteridae,0.017430916334678265,1,57.3693304930006,2404,NA
2022-09-01,Rambera,Ram4,Ram4C,C,bacteriophagous,plectidae,0.4009110756976001,23,57.3693304930006,2404,NA
2022-09-01,Rambera,Ram4,Ram4C,C,phytophagous,pratylenchidae,0.1568782470121044,9,57.3693304930006,2404,NA
2022-09-01,Rambera,Ram4,Ram4C,C,bacteriophagous,prismatolaimidae,0.03486183266935653,2,57.3693304930006,2404,NA
2022-09-01,Rambera,Ram4,Ram4C,C,bacteriophagous,rhabditidae,0.06972366533871306,4,57.3693304930006,2404,NA
2022-09-01,Rambera,Ram4,Ram4C,C,bacteriophagous,teratocephalidae,0.06972366533871306,4,57.3693304930006,2404,NA
2022-09-01,Rambera,Ram4,Ram4C,C,phytophagous,tylenchidae,0.6798057370524524,39,57.3693304930006,2404,NA
2022-09-01,Rambera,Ram4,Ram4C,C,fungivorous,tylencholaimidae,0.017430916334678265,1,57.3693304930006,2404,NA
2022-09-01,Rambera,Ram4,Ram4FB,FB,bacteriophagous,achromadoridae,0.03302122793224214,2,60.5670995670996,1347,NA
2022-09-01,Rambera,Ram4,Ram4FB,FB,fungivorous,aphelenchoididae,0.37974412122078455,23,60.5670995670996,1347,NA
2022-09-01,Rambera,Ram4,Ram4FB,FB,bacteriophagous,bunonematidae,0.0495318418983632,3,60.5670995670996,1347,NA
2022-09-01,Rambera,Ram4,Ram4FB,FB,bacteriophagous,cephalobidae,0.0495318418983632,3,60.5670995670996,1347,NA
2022-09-01,Rambera,Ram4,Ram4FB,FB,omnivorous,diplogasteridae,0.0990636837967264,6,60.5670995670996,1347,NA
2022-09-01,Rambera,Ram4,Ram4FB,FB,phytophagous,dolichodoridae,0.5613608748481163,34,60.5670995670996,1347,NA
2022-09-01,Rambera,Ram4,Ram4FB,FB,omnivorous,dorylaimoidea,0.08255306983060534,5,60.5670995670996,1347,NA
2022-09-01,Rambera,Ram4,Ram4FB,FB,phytophagous,hoplolaimidae,0.11557429776284747,7,60.5670995670996,1347,NA
2022-09-01,Rambera,Ram4,Ram4FB,FB,bacteriophagous,metateratocephalidae,0.01651061396612107,1,60.5670995670996,1347,NA
2022-09-01,Rambera,Ram4,Ram4FB,FB,bacteriophagous,neodiplogasteridae,0.01651061396612107,1,60.5670995670996,1347,NA
2022-09-01,Rambera,Ram4,Ram4FB,FB,bacteriophagous,panagrolaimidae,0.01651061396612107,1,60.5670995670996,1347,NA
2022-09-01,Rambera,Ram4,Ram4FB,FB,phytophagous,paratylenchidae,0.01651061396612107,1,60.5670995670996,1347,NA
2022-09-01,Rambera,Ram4,Ram4FB,FB,bacteriophagous,plectidae,0.03302122793224214,2,60.5670995670996,1347,NA
2022-09-01,Rambera,Ram4,Ram4FB,FB,phytophagous,pratylenchidae,0.0990636837967264,6,60.5670995670996,1347,NA
2022-09-01,Rambera,Ram4,Ram4FB,FB,bacteriophagous,prismatolaimidae,0.13208491172896855,8,60.5670995670996,1347,NA
2022-09-01,Rambera,Ram4,Ram4FB,FB,bacteriophagous,rhabditidae,0.0495318418983632,3,60.5670995670996,1347,NA
2022-09-01,Rambera,Ram4,Ram4FB,FB,bacteriophagous,teratocephalidae,0.03302122793224214,2,60.5670995670996,1347,NA
2022-09-01,Rambera,Ram4,Ram4FB,FB,phytophagous,tylenchidae,0.6934457865770849,42,60.5670995670996,1347,NA
2022-09-01,Rambera,Ram4,Ram4FGB,FGB,fungivorous,aphelenchoididae,0.06600558271517352,4,60.6009345794393,1129,NA
2022-09-01,Rambera,Ram4,Ram4FGB,FGB,bacteriophagous,cephalobidae,0.06600558271517352,4,60.6009345794393,1129,NA
2022-09-01,Rambera,Ram4,Ram4FGB,FGB,omnivorous,diplogasteridae,0.11550976975155366,7,60.6009345794393,1129,NA
2022-09-01,Rambera,Ram4,Ram4FGB,FGB,phytophagous,dolichodoridae,0.2640223308606941,16,60.6009345794393,1129,NA
2022-09-01,Rambera,Ram4,Ram4FGB,FGB,omnivorous,dorylaimoidea,0.3630307049334544,22,60.6009345794393,1129,NA
2022-09-01,Rambera,Ram4,Ram4FGB,FGB,phytophagous,hoplolaimidae,0.11550976975155366,7,60.6009345794393,1129,NA
2022-09-01,Rambera,Ram4,Ram4FGB,FGB,bacteriophagous,metateratocephalidae,0.09900837407276028,6,60.6009345794393,1129,NA
2022-09-01,Rambera,Ram4,Ram4FGB,FGB,bacteriophagous,monhysteridae,0.14851256110914043,9,60.6009345794393,1129,NA
2022-09-01,Rambera,Ram4,Ram4FGB,FGB,predaceous,mononchidae,0.09900837407276028,6,60.6009345794393,1129,NA
2022-09-01,Rambera,Ram4,Ram4FGB,FGB,bacteriophagous,neodiplogasteridae,0.01650139567879338,1,60.6009345794393,1129,NA
2022-09-01,Rambera,Ram4,Ram4FGB,FGB,bacteriophagous,plectidae,0.3795321006122478,23,60.6009345794393,1129,NA
2022-09-01,Rambera,Ram4,Ram4FGB,FGB,bacteriophagous,prismatolaimidae,0.1815153524667272,11,60.6009345794393,1129,NA
2022-09-01,Rambera,Ram4,Ram4FGB,FGB,bacteriophagous,teratocephalidae,0.01650139567879338,1,60.6009345794393,1129,NA
2022-09-01,Rambera,Ram4,Ram4FGB,FGB,phytophagous,tylenchidae,0.5445460574001816,33,60.6009345794393,1129,NA
2022-09-01,Rambera,Ram4,Ram4GB,GB,fungivorous,aphelenchoididae,0.404351395730706,25,61.8274111675127,576,NA
2022-09-01,Rambera,Ram4,Ram4GB,GB,bacteriophagous,bunonematidae,0.03234811165845648,2,61.8274111675127,576,NA
2022-09-01,Rambera,Ram4,Ram4GB,GB,bacteriophagous,cephalobidae,0.03234811165845648,2,61.8274111675127,576,NA
2022-09-01,Rambera,Ram4,Ram4GB,GB,omnivorous,diplogasteridae,0.12939244663382593,8,61.8274111675127,576,NA
2022-09-01,Rambera,Ram4,Ram4GB,GB,phytophagous,dolichodoridae,0.25878489326765186,16,61.8274111675127,576,NA
2022-09-01,Rambera,Ram4,Ram4GB,GB,omnivorous,dorylaimoidea,0.12939244663382593,8,61.8274111675127,576,NA
2022-09-01,Rambera,Ram4,Ram4GB,GB,phytophagous,ecphyadophoridae,0.048522167487684724,3,61.8274111675127,576,NA
2022-09-01,Rambera,Ram4,Ram4GB,GB,phytophagous,hoplolaimidae,0.43669950738916247,27,61.8274111675127,576,NA
2022-09-01,Rambera,Ram4,Ram4GB,GB,bacteriophagous,monhysteridae,0.048522167487684724,3,61.8274111675127,576,NA
2022-09-01,Rambera,Ram4,Ram4GB,GB,predaceous,mononchidae,0.01617405582922824,1,61.8274111675127,576,NA
2022-09-01,Rambera,Ram4,Ram4GB,GB,bacteriophagous,plectidae,0.048522167487684724,3,61.8274111675127,576,NA
2022-09-01,Rambera,Ram4,Ram4GB,GB,phytophagous,pratylenchidae,0.01617405582922824,1,61.8274111675127,576,NA
2022-09-01,Rambera,Ram4,Ram4GB,GB,bacteriophagous,prismatolaimidae,0.29113300492610833,18,61.8274111675127,576,NA
2022-09-01,Rambera,Ram4,Ram4GB,GB,bacteriophagous,rhabditidae,0.01617405582922824,1,61.8274111675127,576,NA
2022-09-01,Rambera,Ram4,Ram4GB,GB,bacteriophagous,teratocephalidae,0.048522167487684724,3,61.8274111675127,576,NA
2022-09-01,Rambera,Ram4,Ram4GB,GB,phytophagous,tylenchidae,0.469047619047619,29,61.8274111675127,576,NA
2022-09-01,Rambera,Ram4,Ram4GF,GF,bacteriophagous,achromadoridae,0.031097987743049955,2,64.3128428927681,539,NA
2022-09-01,Rambera,Ram4,Ram4GF,GF,fungivorous,aphelenchoididae,0.3109798774304996,20,64.3128428927681,539,NA
2022-09-01,Rambera,Ram4,Ram4GF,GF,bacteriophagous,bunonematidae,0.04664698161457494,3,64.3128428927681,539,NA
2022-09-01,Rambera,Ram4,Ram4GF,GF,bacteriophagous,cephalobidae,0.04664698161457494,3,64.3128428927681,539,NA
2022-09-01,Rambera,Ram4,Ram4GF,GF,omnivorous,diplogasteridae,0.015548993871524978,1,64.3128428927681,539,NA
2022-09-01,Rambera,Ram4,Ram4GF,GF,phytophagous,dolichodoridae,0.38872484678812447,25,64.3128428927681,539,NA
2022-09-01,Rambera,Ram4,Ram4GF,GF,omnivorous,dorylaimoidea,0.23323490807287467,15,64.3128428927681,539,NA
2022-09-01,Rambera,Ram4,Ram4GF,GF,phytophagous,hoplolaimidae,0.09329396322914987,6,64.3128428927681,539,NA
2022-09-01,Rambera,Ram4,Ram4GF,GF,bacteriophagous,metateratocephalidae,0.04664698161457494,3,64.3128428927681,539,NA
2022-09-01,Rambera,Ram4,Ram4GF,GF,bacteriophagous,monhysteridae,0.06219597548609991,4,64.3128428927681,539,NA
2022-09-01,Rambera,Ram4,Ram4GF,GF,predaceous,mononchidae,0.031097987743049955,2,64.3128428927681,539,NA
2022-09-01,Rambera,Ram4,Ram4GF,GF,bacteriophagous,plectidae,0.18658792645829975,12,64.3128428927681,539,NA
2022-09-01,Rambera,Ram4,Ram4GF,GF,bacteriophagous,prismatolaimidae,0.1399409448437248,9,64.3128428927681,539,NA
2022-09-01,Rambera,Ram4,Ram4GF,GF,bacteriophagous,rhabditidae,0.06219597548609991,4,64.3128428927681,539,NA
2022-09-01,Rambera,Ram4,Ram4GF,GF,bacteriophagous,teratocephalidae,0.09329396322914987,6,64.3128428927681,539,NA
2022-09-01,Rambera,Ram4,Ram4GF,GF,phytophagous,tylenchidae,0.5442147855033742,35,64.3128428927681,539,NA
2022-09-01,Rambera,Ram5,Ram5C,C,fungivorous,aphelenchoididae,0.07507041729225354,5,66.6041322314049,1709,NA
2022-09-01,Rambera,Ram5,Ram5C,C,bacteriophagous,cephalobidae,0.09008450075070425,6,66.6041322314049,1709,NA
2022-09-01,Rambera,Ram5,Ram5C,C,phytophagous,dolichodoridae,0.30028166916901416,20,66.6041322314049,1709,NA
2022-09-01,Rambera,Ram5,Ram5C,C,omnivorous,dorylaimoidea,0.12011266766760566,8,66.6041322314049,1709,NA
2022-09-01,Rambera,Ram5,Ram5C,C,phytophagous,hoplolaimidae,0.10509858420915495,7,66.6041322314049,1709,NA
2022-09-01,Rambera,Ram5,Ram5C,C,bacteriophagous,metateratocephalidae,0.015014083458450707,1,66.6041322314049,1709,NA
2022-09-01,Rambera,Ram5,Ram5C,C,bacteriophagous,monhysteridae,0.06005633383380283,4,66.6041322314049,1709,NA
2022-09-01,Rambera,Ram5,Ram5C,C,predaceous,mononchidae,0.030028166916901414,2,66.6041322314049,1709,NA
2022-09-01,Rambera,Ram5,Ram5C,C,bacteriophagous,neodiplogasteridae,0.04504225037535212,3,66.6041322314049,1709,NA
2022-09-01,Rambera,Ram5,Ram5C,C,bacteriophagous,panagrolaimidae,0.015014083458450707,1,66.6041322314049,1709,NA
2022-09-01,Rambera,Ram5,Ram5C,C,bacteriophagous,plectidae,0.2252112518767606,15,66.6041322314049,1709,NA
2022-09-01,Rambera,Ram5,Ram5C,C,phytophagous,pratylenchidae,0.030028166916901414,2,66.6041322314049,1709,NA
2022-09-01,Rambera,Ram5,Ram5C,C,bacteriophagous,prismatolaimidae,0.2101971684183099,14,66.6041322314049,1709,NA
2022-09-01,Rambera,Ram5,Ram5C,C,bacteriophagous,rhabditidae,0.030028166916901414,2,66.6041322314049,1709,NA
2022-09-01,Rambera,Ram5,Ram5C,C,bacteriophagous,teratocephalidae,0.09008450075070425,6,66.6041322314049,1709,NA
2022-09-01,Rambera,Ram5,Ram5C,C,phytophagous,tylenchidae,0.7957464232978875,53,66.6041322314049,1709,NA
2022-09-01,Rambera,Ram5,Ram5C,C,fungivorous,tylencholaimidae,0.015014083458450707,1,66.6041322314049,1709,NA
2022-09-01,Rambera,Ram5,Ram5FB,FB,bacteriophagous,achromadoridae,0.019175264494485207,1,52.1505192425168,1223,NA
2022-09-01,Rambera,Ram5,Ram5FB,FB,fungivorous,aphelenchoididae,0.40268055438418937,21,52.1505192425168,1223,NA
2022-09-01,Rambera,Ram5,Ram5FB,FB,bacteriophagous,bunonematidae,0.17257738045036686,9,52.1505192425168,1223,NA
2022-09-01,Rambera,Ram5,Ram5FB,FB,bacteriophagous,cephalobidae,0.07670105797794083,4,52.1505192425168,1223,NA
2022-09-01,Rambera,Ram5,Ram5FB,FB,omnivorous,diplogasteridae,0.13422685146139646,7,52.1505192425168,1223,NA
2022-09-01,Rambera,Ram5,Ram5FB,FB,phytophagous,dolichodoridae,0.7670105797794083,40,52.1505192425168,1223,NA
2022-09-01,Rambera,Ram5,Ram5FB,FB,omnivorous,dorylaimoidea,0.40268055438418937,21,52.1505192425168,1223,NA
2022-09-01,Rambera,Ram5,Ram5FB,FB,bacteriophagous,metateratocephalidae,0.038350528988970414,2,52.1505192425168,1223,NA
2022-09-01,Rambera,Ram5,Ram5FB,FB,bacteriophagous,monhysteridae,0.019175264494485207,1,52.1505192425168,1223,NA
2022-09-01,Rambera,Ram5,Ram5FB,FB,predaceous,mononchidae,0.038350528988970414,2,52.1505192425168,1223,NA
2022-09-01,Rambera,Ram5,Ram5FB,FB,bacteriophagous,neodiplogasteridae,0.019175264494485207,1,52.1505192425168,1223,NA
2022-09-01,Rambera,Ram5,Ram5FB,FB,bacteriophagous,panagrolaimidae,0.05752579348345562,3,52.1505192425168,1223,NA
2022-09-01,Rambera,Ram5,Ram5FB,FB,bacteriophagous,plectidae,0.13422685146139646,7,52.1505192425168,1223,NA
2022-09-01,Rambera,Ram5,Ram5FB,FB,bacteriophagous,prismatolaimidae,0.13422685146139646,7,52.1505192425168,1223,NA
2022-09-01,Rambera,Ram5,Ram5FB,FB,bacteriophagous,teratocephalidae,0.19175264494485209,10,52.1505192425168,1223,NA
2022-09-01,Rambera,Ram5,Ram5FB,FB,phytophagous,tylenchidae,0.2684537029227929,14,52.1505192425168,1223,NA
2022-09-01,Rambera,Ram5,Ram5FGB,FGB,fungivorous,aphelenchoididae,0.23420731385333157,15,64.0458222811671,920,NA
2022-09-01,Rambera,Ram5,Ram5FGB,FGB,bacteriophagous,bunonematidae,0.031227641847110875,2,64.0458222811671,920,NA
2022-09-01,Rambera,Ram5,Ram5FGB,FGB,bacteriophagous,cephalobidae,0.09368292554133263,6,64.0458222811671,920,NA
2022-09-01,Rambera,Ram5,Ram5FGB,FGB,omnivorous,diplogasteridae,0.031227641847110875,2,64.0458222811671,920,NA
2022-09-01,Rambera,Ram5,Ram5FGB,FGB,phytophagous,dolichodoridae,0.8431463298719937,54,64.0458222811671,920,NA
2022-09-01,Rambera,Ram5,Ram5FGB,FGB,omnivorous,dorylaimoidea,0.249821134776887,16,64.0458222811671,920,NA
2022-09-01,Rambera,Ram5,Ram5FGB,FGB,phytophagous,hoplolaimidae,0.06245528369422175,4,64.0458222811671,920,NA
2022-09-01,Rambera,Ram5,Ram5FGB,FGB,bacteriophagous,monhysteridae,0.015613820923555437,1,64.0458222811671,920,NA
2022-09-01,Rambera,Ram5,Ram5FGB,FGB,predaceous,mononchidae,0.06245528369422175,4,64.0458222811671,920,NA
2022-09-01,Rambera,Ram5,Ram5FGB,FGB,phytophagous,paratylenchidae,0.031227641847110875,2,64.0458222811671,920,NA
2022-09-01,Rambera,Ram5,Ram5FGB,FGB,bacteriophagous,plectidae,0.249821134776887,16,64.0458222811671,920,NA
2022-09-01,Rambera,Ram5,Ram5FGB,FGB,phytophagous,pratylenchidae,0.031227641847110875,2,64.0458222811671,920,NA
2022-09-01,Rambera,Ram5,Ram5FGB,FGB,bacteriophagous,prismatolaimidae,0.1249105673884435,8,64.0458222811671,920,NA
2022-09-01,Rambera,Ram5,Ram5FGB,FGB,bacteriophagous,rhabditidae,0.031227641847110875,2,64.0458222811671,920,NA
2022-09-01,Rambera,Ram5,Ram5FGB,FGB,bacteriophagous,teratocephalidae,0.14052438831199893,9,64.0458222811671,920,NA
2022-09-01,Rambera,Ram5,Ram5FGB,FGB,phytophagous,tylenchidae,0.10929674646488806,7,64.0458222811671,920,NA
2022-09-01,Rambera,Ram5,Ram5GB,GB,bacteriophagous,achromadoridae,0.031017522611809175,2,64.4796821793417,2080,NA
2022-09-01,Rambera,Ram5,Ram5GB,GB,fungivorous,aphelenchoididae,0.06203504522361835,4,64.4796821793417,2080,NA
2022-09-01,Rambera,Ram5,Ram5GB,GB,bacteriophagous,bunonematidae,0.13957885175314128,9,64.4796821793417,2080,NA
2022-09-01,Rambera,Ram5,Ram5GB,GB,bacteriophagous,cephalobidae,0.17059637436495045,11,64.4796821793417,2080,NA
2022-09-01,Rambera,Ram5,Ram5GB,GB,omnivorous,diplogasteridae,0.09305256783542752,6,64.4796821793417,2080,NA
2022-09-01,Rambera,Ram5,Ram5GB,GB,phytophagous,dolichodoridae,0.6823854974598018,44,64.4796821793417,2080,NA
2022-09-01,Rambera,Ram5,Ram5GB,GB,omnivorous,dorylaimoidea,0.18610513567085504,12,64.4796821793417,2080,NA
2022-09-01,Rambera,Ram5,Ram5GB,GB,phytophagous,hoplolaimidae,0.07754380652952293,5,64.4796821793417,2080,NA
2022-09-01,Rambera,Ram5,Ram5GB,GB,bacteriophagous,metateratocephalidae,0.015508761305904587,1,64.4796821793417,2080,NA
2022-09-01,Rambera,Ram5,Ram5GB,GB,bacteriophagous,monhysteridae,0.015508761305904587,1,64.4796821793417,2080,NA
2022-09-01,Rambera,Ram5,Ram5GB,GB,bacteriophagous,neodiplogasteridae,0.015508761305904587,1,64.4796821793417,2080,NA
2022-09-01,Rambera,Ram5,Ram5GB,GB,bacteriophagous,panagrolaimidae,0.031017522611809175,2,64.4796821793417,2080,NA
2022-09-01,Rambera,Ram5,Ram5GB,GB,bacteriophagous,plectidae,0.06203504522361835,4,64.4796821793417,2080,NA
2022-09-01,Rambera,Ram5,Ram5GB,GB,phytophagous,pratylenchidae,0.09305256783542752,6,64.4796821793417,2080,NA
2022-09-01,Rambera,Ram5,Ram5GB,GB,bacteriophagous,prismatolaimidae,0.10856132914133211,7,64.4796821793417,2080,NA
2022-09-01,Rambera,Ram5,Ram5GB,GB,bacteriophagous,rhabditidae,0.031017522611809175,2,64.4796821793417,2080,NA
2022-09-01,Rambera,Ram5,Ram5GB,GB,bacteriophagous,teratocephalidae,0.04652628391771376,3,64.4796821793417,2080,NA
2022-09-01,Rambera,Ram5,Ram5GB,GB,phytophagous,tylenchidae,0.4652628391771376,30,64.4796821793417,2080,NA
2022-09-01,Rambera,Ram5,Ram5GF,GF,bacteriophagous,achromadoridae,0.020749436898505228,1,48.1940789473684,1491,NA
2022-09-01,Rambera,Ram5,Ram5GF,GF,fungivorous,aphelenchoididae,0.4979864855641255,24,48.1940789473684,1491,NA
2022-09-01,Rambera,Ram5,Ram5GF,GF,bacteriophagous,bunonematidae,0.1452460582895366,7,48.1940789473684,1491,NA
2022-09-01,Rambera,Ram5,Ram5GF,GF,bacteriophagous,cephalobidae,0.12449662139103138,6,48.1940789473684,1491,NA
2022-09-01,Rambera,Ram5,Ram5GF,GF,omnivorous,diplogasteridae,0.041498873797010456,2,48.1940789473684,1491,NA
2022-09-01,Rambera,Ram5,Ram5GF,GF,phytophagous,dolichodoridae,1.0374718449252613,50,48.1940789473684,1491,NA
2022-09-01,Rambera,Ram5,Ram5GF,GF,omnivorous,dorylaimoidea,0.18674493208654705,9,48.1940789473684,1491,NA
2022-09-01,Rambera,Ram5,Ram5GF,GF,phytophagous,hoplolaimidae,0.06224831069551569,3,48.1940789473684,1491,NA
2022-09-01,Rambera,Ram5,Ram5GF,GF,bacteriophagous,metateratocephalidae,0.10374718449252615,5,48.1940789473684,1491,NA
2022-09-01,Rambera,Ram5,Ram5GF,GF,bacteriophagous,monhysteridae,0.041498873797010456,2,48.1940789473684,1491,NA
2022-09-01,Rambera,Ram5,Ram5GF,GF,predaceous,mononchidae,0.041498873797010456,2,48.1940789473684,1491,NA
2022-09-01,Rambera,Ram5,Ram5GF,GF,bacteriophagous,plectidae,0.06224831069551569,3,48.1940789473684,1491,NA
2022-09-01,Rambera,Ram5,Ram5GF,GF,phytophagous,pratylenchidae,0.041498873797010456,2,48.1940789473684,1491,NA
2022-09-01,Rambera,Ram5,Ram5GF,GF,bacteriophagous,prismatolaimidae,0.12449662139103138,6,48.1940789473684,1491,NA
2022-09-01,Rambera,Ram5,Ram5GF,GF,bacteriophagous,rhabditidae,0.10374718449252615,5,48.1940789473684,1491,NA
2022-09-01,Rambera,Ram5,Ram5GF,GF,bacteriophagous,teratocephalidae,0.020749436898505228,1,48.1940789473684,1491,NA
2022-09-01,Rambera,Ram5,Ram5GF,GF,phytophagous,tylenchidae,0.45648761176711505,22,48.1940789473684,1491,NA
2022-09-01,Rambera,Ram6,Ram6C,C,fungivorous,aphelenchoididae,0.04910354552780017,3,61.0953846153846,1608,NA
2022-09-01,Rambera,Ram6,Ram6C,C,bacteriophagous,cephalobidae,0.14731063658340052,9,61.0953846153846,1608,NA
2022-09-01,Rambera,Ram6,Ram6C,C,phytophagous,dolichodoridae,0.04910354552780017,3,61.0953846153846,1608,NA
2022-09-01,Rambera,Ram6,Ram6C,C,omnivorous,dorylaimoidea,0.3273569701853345,20,61.0953846153846,1608,NA
2022-09-01,Rambera,Ram6,Ram6C,C,phytophagous,hoplolaimidae,0.18004633360193395,11,61.0953846153846,1608,NA
2022-09-01,Rambera,Ram6,Ram6C,C,bacteriophagous,metateratocephalidae,0.03273569701853345,2,61.0953846153846,1608,NA
2022-09-01,Rambera,Ram6,Ram6C,C,bacteriophagous,monhysteridae,0.08183924254633362,5,61.0953846153846,1608,NA
2022-09-01,Rambera,Ram6,Ram6C,C,predaceous,mononchidae,0.08183924254633362,5,61.0953846153846,1608,NA
2022-09-01,Rambera,Ram6,Ram6C,C,bacteriophagous,plectidae,0.37646051571313466,23,61.0953846153846,1608,NA
2022-09-01,Rambera,Ram6,Ram6C,C,phytophagous,pratylenchidae,0.04910354552780017,3,61.0953846153846,1608,NA
2022-09-01,Rambera,Ram6,Ram6C,C,bacteriophagous,prismatolaimidae,0.5401390008058019,33,61.0953846153846,1608,NA
2022-09-01,Rambera,Ram6,Ram6C,C,bacteriophagous,teratocephalidae,0.4255640612409348,26,61.0953846153846,1608,NA
2022-09-01,Rambera,Ram6,Ram6C,C,phytophagous,tylenchidae,0.09820709105560034,6,61.0953846153846,1608,NA
