"","siteID","blockID","treatment","plotID","burial_date","retrieval_date","litter_type","native_or_added","rel_weight_loss","mean_precip","mean_temp"
"492","Lavisdalen","Lav1","F","Lav1F","2021-08-12","2022-09-05","graminoids","added",0.28198,"1400","6.5"
"493","Lavisdalen","Lav1","FB","Lav1FB","2021-08-12","2022-09-05","forbs","native",NA,"1400","6.5"
"494","Lavisdalen","Lav1","FB","Lav1FB","2021-08-12","2022-09-05","forbs","added",0.46463,"1400","6.5"
"495","Lavisdalen","Lav1","FB","Lav1FB","2021-08-12","2022-09-05","graminoids","native",NA,"1400","6.5"
"496","Lavisdalen","Lav1","FB","Lav1FB","2021-08-12","2022-09-05","graminoids","added",0.31686,"1400","6.5"
"497","Lavisdalen","Lav1","FGB","Lav1FGB","2021-08-12","2022-09-05","forbs","native",NA,"1400","6.5"
"498","Lavisdalen","Lav1","FGB","Lav1FGB","2021-08-12","2022-09-05","forbs","added",0.36219,"1400","6.5"
"499","Lavisdalen","Lav1","FGB","Lav1FGB","2021-08-12","2022-09-05","graminoids","native",NA,"1400","6.5"
"500","Lavisdalen","Lav1","FGB","Lav1FGB","2021-08-12","2022-09-05","graminoids","added",0.22259,"1400","6.5"
"501","Lavisdalen","Lav1","G","Lav1G","2021-08-12","2022-09-05","forbs","native",NA,"1400","6.5"
"502","Lavisdalen","Lav1","G","Lav1G","2021-08-12","2022-09-05","forbs","added",0.41361,"1400","6.5"
"503","Lavisdalen","Lav1","G","Lav1G","2021-08-12","2022-09-05","graminoids","native",NA,"1400","6.5"
"504","Lavisdalen","Lav1","G","Lav1G","2021-08-12","2022-09-05","graminoids","added",0.31617,"1400","6.5"
"505","Lavisdalen","Lav1","GB","Lav1GB","2021-08-12","2022-09-05","forbs","native",NA,"1400","6.5"
"506","Lavisdalen","Lav1","GB","Lav1GB","2021-08-12","2022-09-05","forbs","added",0.40873,"1400","6.5"
"507","Lavisdalen","Lav1","GB","Lav1GB","2021-08-12","2022-09-05","graminoids","native",NA,"1400","6.5"
"508","Lavisdalen","Lav1","GB","Lav1GB","2021-08-12","2022-09-05","graminoids","added",0.30623,"1400","6.5"
"509","Lavisdalen","Lav1","GF","Lav1GF","2021-08-12","2022-09-05","forbs","native",NA,"1400","6.5"
"510","Lavisdalen","Lav1","GF","Lav1GF","2021-08-12","2022-09-05","forbs","added",0.39366,"1400","6.5"
"511","Lavisdalen","Lav1","GF","Lav1GF","2021-08-12","2022-09-05","graminoids","native",NA,"1400","6.5"
"512","Lavisdalen","Lav1","GF","Lav1GF","2021-08-12","2022-09-05","graminoids","added",0.28661,"1400","6.5"
"513","Lavisdalen","Lav2","B","Lav2B","2021-08-12","2022-09-05","forbs","native",NA,"1400","6.5"
"514","Lavisdalen","Lav2","B","Lav2B","2021-08-12","2022-09-05","forbs","added",0.43848,"1400","6.5"
"515","Lavisdalen","Lav2","B","Lav2B","2021-08-12","2022-09-05","graminoids","native",NA,"1400","6.5"
"516","Lavisdalen","Lav2","B","Lav2B","2021-08-12","2022-09-05","graminoids","added",0.28747,"1400","6.5"
"517","Lavisdalen","Lav2","C","Lav2C","2021-08-12","2022-09-05","forbs","native",NA,"1400","6.5"
"518","Lavisdalen","Lav2","C","Lav2C","2021-08-12","2022-09-05","forbs","added",0.43909,"1400","6.5"
"519","Lavisdalen","Lav2","C","Lav2C","2021-08-12","2022-09-05","graminoids","native",NA,"1400","6.5"
"520","Lavisdalen","Lav2","C","Lav2C","2021-08-12","2022-09-05","graminoids","added",0.27793,"1400","6.5"
"521","Lavisdalen","Lav2","F","Lav2F","2021-08-12","2022-09-05","forbs","native",NA,"1400","6.5"
"522","Lavisdalen","Lav2","F","Lav2F","2021-08-12","2022-09-05","forbs","added",0.41919,"1400","6.5"
"523","Lavisdalen","Lav2","F","Lav2F","2021-08-12","2022-09-05","graminoids","native",NA,"1400","6.5"
"524","Lavisdalen","Lav2","F","Lav2F","2021-08-12","2022-09-05","graminoids","added",0.31631,"1400","6.5"
"525","Lavisdalen","Lav2","FB","Lav2FB","2021-08-12","2022-09-05","forbs","native",NA,"1400","6.5"
"526","Lavisdalen","Lav2","FB","Lav2FB","2021-08-12","2022-09-05","forbs","added",0.39621,"1400","6.5"
"527","Lavisdalen","Lav2","FB","Lav2FB","2021-08-12","2022-09-05","graminoids","native",NA,"1400","6.5"
"528","Lavisdalen","Lav2","FB","Lav2FB","2021-08-12","2022-09-05","graminoids","added",0.32827,"1400","6.5"
"529","Lavisdalen","Lav2","FGB","Lav2FGB","2021-08-12","2022-09-05","forbs","native",NA,"1400","6.5"
"530","Lavisdalen","Lav2","FGB","Lav2FGB","2021-08-12","2022-09-05","forbs","added",0.34334,"1400","6.5"
"531","Lavisdalen","Lav2","FGB","Lav2FGB","2021-08-12","2022-09-05","graminoids","native",NA,"1400","6.5"
"532","Lavisdalen","Lav2","FGB","Lav2FGB","2021-08-12","2022-09-05","graminoids","added",0.26152,"1400","6.5"
"533","Lavisdalen","Lav2","G","Lav2G","2021-08-12","2022-09-05","forbs","native",NA,"1400","6.5"
"534","Lavisdalen","Lav2","G","Lav2G","2021-08-12","2022-09-05","forbs","added",0.49368,"1400","6.5"
"535","Lavisdalen","Lav2","G","Lav2G","2021-08-12","2022-09-05","graminoids","native",NA,"1400","6.5"
"536","Lavisdalen","Lav2","G","Lav2G","2021-08-12","2022-09-05","graminoids","added",0.31606,"1400","6.5"
"537","Lavisdalen","Lav2","GB","Lav2GB","2021-08-12","2022-09-05","forbs","native",NA,"1400","6.5"
"538","Lavisdalen","Lav2","GB","Lav2GB","2021-08-12","2022-09-05","forbs","added",0.34566,"1400","6.5"
"539","Lavisdalen","Lav2","GB","Lav2GB","2021-08-12","2022-09-05","graminoids","native",NA,"1400","6.5"
"540","Lavisdalen","Lav2","GB","Lav2GB","2021-08-12","2022-09-05","graminoids","added",0.25447,"1400","6.5"
"541","Lavisdalen","Lav2","GF","Lav2GF","2021-08-12","2022-09-05","forbs","native",NA,"1400","6.5"
"542","Lavisdalen","Lav2","GF","Lav2GF","2021-08-12","2022-09-05","forbs","added",0.42859,"1400","6.5"
"543","Lavisdalen","Lav2","GF","Lav2GF","2021-08-12","2022-09-05","graminoids","native",NA,"1400","6.5"
"544","Lavisdalen","Lav2","GF","Lav2GF","2021-08-12","2022-09-05","graminoids","added",0.32611,"1400","6.5"
"545","Lavisdalen","Lav3","B","Lav3B","2021-08-12","2022-09-05","forbs","native",NA,"1400","6.5"
"546","Lavisdalen","Lav3","B","Lav3B","2021-08-12","2022-09-05","forbs","added",0.39072,"1400","6.5"
"547","Lavisdalen","Lav3","B","Lav3B","2021-08-12","2022-09-05","graminoids","native",NA,"1400","6.5"
"548","Lavisdalen","Lav3","B","Lav3B","2021-08-12","2022-09-05","graminoids","added",0.20107,"1400","6.5"
"549","Lavisdalen","Lav3","C","Lav3C","2021-08-12","2022-09-05","forbs","native",NA,"1400","6.5"
"550","Lavisdalen","Lav3","C","Lav3C","2021-08-12","2022-09-05","forbs","added",0.4285,"1400","6.5"
"551","Lavisdalen","Lav3","C","Lav3C","2021-08-12","2022-09-05","graminoids","native",NA,"1400","6.5"
"552","Lavisdalen","Lav3","C","Lav3C","2021-08-12","2022-09-05","graminoids","added",0.24033,"1400","6.5"
"553","Lavisdalen","Lav3","F","Lav3F","2021-08-12","2022-09-05","forbs","native",NA,"1400","6.5"
"554","Lavisdalen","Lav3","F","Lav3F","2021-08-12","2022-09-05","forbs","added",0.36027,"1400","6.5"
"555","Lavisdalen","Lav3","F","Lav3F","2021-08-12","2022-09-05","graminoids","native",NA,"1400","6.5"
"556","Lavisdalen","Lav3","F","Lav3F","2021-08-12","2022-09-05","graminoids","added",0.27195,"1400","6.5"
"557","Lavisdalen","Lav3","FB","Lav3FB","2021-08-12","2022-09-05","forbs","native",NA,"1400","6.5"
"558","Lavisdalen","Lav3","FB","Lav3FB","2021-08-12","2022-09-05","forbs","added",0.28745,"1400","6.5"
"559","Lavisdalen","Lav3","FB","Lav3FB","2021-08-12","2022-09-05","graminoids","native",NA,"1400","6.5"
"560","Lavisdalen","Lav3","FB","Lav3FB","2021-08-12","2022-09-05","graminoids","added",NA,"1400","6.5"
"561","Lavisdalen","Lav3","FGB","Lav3FGB","2021-08-12","2022-09-05","forbs","native",NA,"1400","6.5"
"562","Lavisdalen","Lav3","FGB","Lav3FGB","2021-08-12","2022-09-05","forbs","added",0.28562,"1400","6.5"
"563","Lavisdalen","Lav3","FGB","Lav3FGB","2021-08-12","2022-09-05","graminoids","native",NA,"1400","6.5"
"564","Lavisdalen","Lav3","FGB","Lav3FGB","2021-08-12","2022-09-05","graminoids","added",0.13497,"1400","6.5"
"565","Lavisdalen","Lav3","G","Lav3G","2021-08-12","2022-09-05","forbs","native",NA,"1400","6.5"
"566","Lavisdalen","Lav3","G","Lav3G","2021-08-12","2022-09-05","forbs","added",0.39891,"1400","6.5"
"567","Lavisdalen","Lav3","G","Lav3G","2021-08-12","2022-09-05","graminoids","native",NA,"1400","6.5"
"568","Lavisdalen","Lav3","G","Lav3G","2021-08-12","2022-09-05","graminoids","added",0.24924,"1400","6.5"
"569","Lavisdalen","Lav3","GB","Lav3GB","2021-08-12","2022-09-05","forbs","native",NA,"1400","6.5"
"570","Lavisdalen","Lav3","GB","Lav3GB","2021-08-12","2022-09-05","forbs","added",0.3512,"1400","6.5"
"571","Lavisdalen","Lav3","GB","Lav3GB","2021-08-12","2022-09-05","graminoids","native",NA,"1400","6.5"
"572","Lavisdalen","Lav3","GB","Lav3GB","2021-08-12","2022-09-05","graminoids","added",0.25955,"1400","6.5"
"573","Lavisdalen","Lav3","GF","Lav3GF","2021-08-12","2022-09-05","forbs","native",NA,"1400","6.5"
"574","Lavisdalen","Lav3","GF","Lav3GF","2021-08-12","2022-09-05","forbs","added",0.3217,"1400","6.5"
"575","Lavisdalen","Lav3","GF","Lav3GF","2021-08-12","2022-09-05","graminoids","native",NA,"1400","6.5"
"576","Lavisdalen","Lav3","GF","Lav3GF","2021-08-12","2022-09-05","graminoids","added",0.26202,"1400","6.5"
"577","Ovstedalen","Ovs1","B","Ovs1B","2021-08-13","2022-08-29","forbs","native",0.2464,"2800","10.5"
"578","Ovstedalen","Ovs1","B","Ovs1B","2021-08-13","2022-08-29","forbs","added",-0.55092,"2800","10.5"
"579","Ovstedalen","Ovs1","B","Ovs1B","2021-08-13","2022-08-29","graminoids","native",0.53389,"2800","10.5"
"580","Ovstedalen","Ovs1","B","Ovs1B","2021-08-13","2022-08-29","graminoids","added",NA,"2800","10.5"
"581","Ovstedalen","Ovs1","C","Ovs1C","2021-08-13","2022-08-29","forbs","native",0.14715,"2800","10.5"
"582","Ovstedalen","Ovs1","C","Ovs1C","2021-08-13","2022-08-29","forbs","added",-0.72952,"2800","10.5"
"583","Ovstedalen","Ovs1","C","Ovs1C","2021-08-13","2022-08-29","graminoids","native",0.33729,"2800","10.5"
"584","Ovstedalen","Ovs1","C","Ovs1C","2021-08-13","2022-08-29","graminoids","added",NA,"2800","10.5"
"585","Ovstedalen","Ovs1","F","Ovs1F","2021-08-13","2022-08-29","forbs","native",0.32203,"2800","10.5"
"586","Ovstedalen","Ovs1","F","Ovs1F","2021-08-13","2022-08-29","forbs","added",-0.43811,"2800","10.5"
"587","Ovstedalen","Ovs1","F","Ovs1F","2021-08-13","2022-08-29","graminoids","native",0.27066,"2800","10.5"
"588","Ovstedalen","Ovs1","F","Ovs1F","2021-08-13","2022-08-29","graminoids","added",NA,"2800","10.5"
"589","Ovstedalen","Ovs1","FB","Ovs1FB","2021-08-13","2022-08-29","forbs","native",-0.08495,"2800","10.5"
"590","Ovstedalen","Ovs1","FB","Ovs1FB","2021-08-13","2022-08-29","forbs","added",-1.25805,"2800","10.5"
"591","Ovstedalen","Ovs1","FB","Ovs1FB","2021-08-13","2022-08-29","graminoids","native",0.459,"2800","10.5"
"592","Ovstedalen","Ovs1","FB","Ovs1FB","2021-08-13","2022-08-29","graminoids","added",NA,"2800","10.5"
"593","Ovstedalen","Ovs1","FGB","Ovs1FGB","2021-08-13","2022-08-29","forbs","native",-0.06768,"2800","10.5"
"594","Ovstedalen","Ovs1","FGB","Ovs1FGB","2021-08-13","2022-08-29","forbs","added",-1.20527,"2800","10.5"
"595","Ovstedalen","Ovs1","FGB","Ovs1FGB","2021-08-13","2022-08-29","graminoids","native",0.20924,"2800","10.5"
"596","Ovstedalen","Ovs1","FGB","Ovs1FGB","2021-08-13","2022-08-29","graminoids","added",NA,"2800","10.5"
"597","Ovstedalen","Ovs1","G","Ovs1G","2021-08-13","2022-08-29","forbs","native",0.31774,"2800","10.5"
"598","Ovstedalen","Ovs1","G","Ovs1G","2021-08-13","2022-08-29","forbs","added",-0.40494,"2800","10.5"
"599","Ovstedalen","Ovs1","G","Ovs1G","2021-08-13","2022-08-29","graminoids","native",0.36995,"2800","10.5"
"600","Ovstedalen","Ovs1","G","Ovs1G","2021-08-13","2022-08-29","graminoids","added",NA,"2800","10.5"
"601","Ovstedalen","Ovs1","GB","Ovs1GB","2021-08-13","2022-08-29","forbs","native",-0.00461,"2800","10.5"
"602","Ovstedalen","Ovs1","GB","Ovs1GB","2021-08-13","2022-08-29","forbs","added",-1.0786,"2800","10.5"
"603","Ovstedalen","Ovs1","GB","Ovs1GB","2021-08-13","2022-08-29","graminoids","native",0.07876,"2800","10.5"
"604","Ovstedalen","Ovs1","GB","Ovs1GB","2021-08-13","2022-08-29","graminoids","added",NA,"2800","10.5"
"605","Ovstedalen","Ovs1","GF","Ovs1GF","2021-08-13","2022-08-29","forbs","native",0.0191,"2800","10.5"
"606","Ovstedalen","Ovs1","GF","Ovs1GF","2021-08-13","2022-08-29","forbs","added",-0.99017,"2800","10.5"
"607","Ovstedalen","Ovs1","GF","Ovs1GF","2021-08-13","2022-08-29","graminoids","native",0.57122,"2800","10.5"
"608","Ovstedalen","Ovs1","GF","Ovs1GF","2021-08-13","2022-08-29","graminoids","added",NA,"2800","10.5"
"609","Ovstedalen","Ovs2","B","Ovs2B","2021-08-13","2022-08-29","forbs","native",0.30912,"2800","10.5"
"610","Ovstedalen","Ovs2","B","Ovs2B","2021-08-13","2022-08-29","forbs","added",-0.44571,"2800","10.5"
"611","Ovstedalen","Ovs2","B","Ovs2B","2021-08-13","2022-08-29","graminoids","native",0.50085,"2800","10.5"
"612","Ovstedalen","Ovs2","B","Ovs2B","2021-08-13","2022-08-29","graminoids","added",NA,"2800","10.5"
"613","Ovstedalen","Ovs2","C","Ovs2C","2021-08-13","2022-08-29","forbs","native",0.07286,"2800","10.5"
"614","Ovstedalen","Ovs2","C","Ovs2C","2021-08-13","2022-08-29","forbs","added",-0.86486,"2800","10.5"
"615","Ovstedalen","Ovs2","C","Ovs2C","2021-08-13","2022-08-29","graminoids","native",0.28559,"2800","10.5"
"616","Ovstedalen","Ovs2","C","Ovs2C","2021-08-13","2022-08-29","graminoids","added",NA,"2800","10.5"
"617","Ovstedalen","Ovs2","F","Ovs2F","2021-08-13","2022-08-29","forbs","native",0.24717,"2800","10.5"
"618","Ovstedalen","Ovs2","F","Ovs2F","2021-08-13","2022-08-29","forbs","added",-0.53382,"2800","10.5"
"619","Ovstedalen","Ovs2","F","Ovs2F","2021-08-13","2022-08-29","graminoids","native",0.31134,"2800","10.5"
"620","Ovstedalen","Ovs2","F","Ovs2F","2021-08-13","2022-08-29","graminoids","added",NA,"2800","10.5"
"621","Ovstedalen","Ovs2","FB","Ovs2FB","2021-08-13","2022-08-29","forbs","native",-0.08896,"2800","10.5"
"622","Ovstedalen","Ovs2","FB","Ovs2FB","2021-08-13","2022-08-29","forbs","added",-1.28637,"2800","10.5"
"623","Ovstedalen","Ovs2","FB","Ovs2FB","2021-08-13","2022-08-29","graminoids","native",0.26349,"2800","10.5"
"624","Ovstedalen","Ovs2","FB","Ovs2FB","2021-08-13","2022-08-29","graminoids","added",NA,"2800","10.5"
"625","Ovstedalen","Ovs2","FGB","Ovs2FGB","2021-08-13","2022-08-29","forbs","native",-0.27063,"2800","10.5"
"626","Ovstedalen","Ovs2","FGB","Ovs2FGB","2021-08-13","2022-08-29","forbs","added",-1.6659,"2800","10.5"
"627","Ovstedalen","Ovs2","FGB","Ovs2FGB","2021-08-13","2022-08-29","graminoids","native",-0.01328,"2800","10.5"
"628","Ovstedalen","Ovs2","FGB","Ovs2FGB","2021-08-13","2022-08-29","graminoids","added",NA,"2800","10.5"
"629","Ovstedalen","Ovs2","G","Ovs2G","2021-08-13","2022-08-29","forbs","native",0.31148,"2800","10.5"
"630","Ovstedalen","Ovs2","G","Ovs2G","2021-08-13","2022-08-29","forbs","added",-0.44323,"2800","10.5"
"631","Ovstedalen","Ovs2","G","Ovs2G","2021-08-13","2022-08-29","graminoids","native",0.4081,"2800","10.5"
"632","Ovstedalen","Ovs2","G","Ovs2G","2021-08-13","2022-08-29","graminoids","added",NA,"2800","10.5"
"633","Ovstedalen","Ovs2","GB","Ovs2GB","2021-08-13","2022-08-29","forbs","native",-0.23608,"2800","10.5"
"634","Ovstedalen","Ovs2","GB","Ovs2GB","2021-08-13","2022-08-29","forbs","added",-1.55474,"2800","10.5"
"635","Ovstedalen","Ovs2","GB","Ovs2GB","2021-08-13","2022-08-29","graminoids","native",-0.02986,"2800","10.5"
"636","Ovstedalen","Ovs2","GB","Ovs2GB","2021-08-13","2022-08-29","graminoids","added",NA,"2800","10.5"
"637","Ovstedalen","Ovs2","GF","Ovs2GF","2021-08-13","2022-08-29","forbs","native",-0.06448,"2800","10.5"
"638","Ovstedalen","Ovs2","GF","Ovs2GF","2021-08-13","2022-08-29","forbs","added",-1.20761,"2800","10.5"
"639","Ovstedalen","Ovs2","GF","Ovs2GF","2021-08-13","2022-08-29","graminoids","native",0.10195,"2800","10.5"
"640","Ovstedalen","Ovs2","GF","Ovs2GF","2021-08-13","2022-08-29","graminoids","added",NA,"2800","10.5"
"641","Ovstedalen","Ovs3","B","Ovs3B","2021-08-13","2022-08-29","forbs","native",0.30828,"2800","10.5"
"642","Ovstedalen","Ovs3","B","Ovs3B","2021-08-13","2022-08-29","forbs","added",-0.39427,"2800","10.5"
"643","Ovstedalen","Ovs3","B","Ovs3B","2021-08-13","2022-08-29","graminoids","native",NA,"2800","10.5"
"644","Ovstedalen","Ovs3","B","Ovs3B","2021-08-13","2022-08-29","graminoids","added",NA,"2800","10.5"
"645","Ovstedalen","Ovs3","C","Ovs3C","2021-08-13","2022-08-29","forbs","native",-0.00497,"2800","10.5"
"646","Ovstedalen","Ovs3","C","Ovs3C","2021-08-13","2022-08-29","forbs","added",-1.0646,"2800","10.5"
"647","Ovstedalen","Ovs3","C","Ovs3C","2021-08-13","2022-08-29","graminoids","native",0.27265,"2800","10.5"
"648","Ovstedalen","Ovs3","C","Ovs3C","2021-08-13","2022-08-29","graminoids","added",NA,"2800","10.5"
"649","Ovstedalen","Ovs3","F","Ovs3F","2021-08-13","2022-08-29","forbs","native",0.78999,"2800","10.5"
"650","Ovstedalen","Ovs3","F","Ovs3F","2021-08-13","2022-08-29","forbs","added",0.56289,"2800","10.5"
"651","Ovstedalen","Ovs3","F","Ovs3F","2021-08-13","2022-08-29","graminoids","native",0.36739,"2800","10.5"
"652","Ovstedalen","Ovs3","F","Ovs3F","2021-08-13","2022-08-29","graminoids","added",NA,"2800","10.5"
"653","Ovstedalen","Ovs3","FB","Ovs3FB","2021-08-13","2022-08-29","forbs","native",-0.10834,"2800","10.5"
"654","Ovstedalen","Ovs3","FB","Ovs3FB","2021-08-13","2022-08-29","forbs","added",-1.32685,"2800","10.5"
"655","Ovstedalen","Ovs3","FB","Ovs3FB","2021-08-13","2022-08-29","graminoids","native",0.08055,"2800","10.5"
"656","Ovstedalen","Ovs3","FB","Ovs3FB","2021-08-13","2022-08-29","graminoids","added",NA,"2800","10.5"
"657","Ovstedalen","Ovs3","FGB","Ovs3FGB","2021-08-13","2022-08-29","forbs","native",-0.25537,"2800","10.5"
"658","Ovstedalen","Ovs3","FGB","Ovs3FGB","2021-08-13","2022-08-29","forbs","added",-1.54552,"2800","10.5"
"659","Ovstedalen","Ovs3","FGB","Ovs3FGB","2021-08-13","2022-08-29","graminoids","native",-0.00351,"2800","10.5"
"660","Ovstedalen","Ovs3","FGB","Ovs3FGB","2021-08-13","2022-08-29","graminoids","added",NA,"2800","10.5"
"661","Ovstedalen","Ovs3","G","Ovs3G","2021-08-13","2022-08-29","forbs","native",0.89398,"2800","10.5"
"662","Ovstedalen","Ovs3","G","Ovs3G","2021-08-13","2022-08-29","forbs","added",0.78132,"2800","10.5"
"663","Ovstedalen","Ovs3","G","Ovs3G","2021-08-13","2022-08-29","graminoids","native",0.32136,"2800","10.5"
"664","Ovstedalen","Ovs3","G","Ovs3G","2021-08-13","2022-08-29","graminoids","added",NA,"2800","10.5"
"665","Ovstedalen","Ovs3","GB","Ovs3GB","2021-08-13","2022-08-29","forbs","native",-0.091,"2800","10.5"
"666","Ovstedalen","Ovs3","GB","Ovs3GB","2021-08-13","2022-08-29","forbs","added",-1.25479,"2800","10.5"
"667","Ovstedalen","Ovs3","GB","Ovs3GB","2021-08-13","2022-08-29","graminoids","native",0.05296,"2800","10.5"
"668","Ovstedalen","Ovs3","GB","Ovs3GB","2021-08-13","2022-08-29","graminoids","added",NA,"2800","10.5"
"669","Ovstedalen","Ovs3","GF","Ovs3GF","2021-08-13","2022-08-29","forbs","native",-0.23888,"2800","10.5"
"670","Ovstedalen","Ovs3","GF","Ovs3GF","2021-08-13","2022-08-29","forbs","added",-1.59427,"2800","10.5"
"671","Ovstedalen","Ovs3","GF","Ovs3GF","2021-08-13","2022-08-29","graminoids","native",0.21429,"2800","10.5"
"672","Ovstedalen","Ovs3","GF","Ovs3GF","2021-08-13","2022-08-29","graminoids","added",NA,"2800","10.5"
"673","Rambera","Ram1","B","Ram1B","2021-08-17","2022-09-01","forbs","native",0.56463,"2100","8.5"
"674","Rambera","Ram1","B","Ram1B","2021-08-17","2022-09-01","forbs","added",NA,"2100","8.5"
"675","Rambera","Ram1","B","Ram1B","2021-08-17","2022-09-01","graminoids","native",0.32137,"2100","8.5"
"676","Rambera","Ram1","B","Ram1B","2021-08-17","2022-09-01","graminoids","added",NA,"2100","8.5"
"677","Rambera","Ram1","C","Ram1C","2021-08-17","2022-09-01","forbs","native",0.53124,"2100","8.5"
"678","Rambera","Ram1","C","Ram1C","2021-08-17","2022-09-01","forbs","added",NA,"2100","8.5"
"679","Rambera","Ram1","C","Ram1C","2021-08-17","2022-09-01","graminoids","native",0.64504,"2100","8.5"
"680","Rambera","Ram1","C","Ram1C","2021-08-17","2022-09-01","graminoids","added",NA,"2100","8.5"
"681","Rambera","Ram1","F","Ram1F","2021-08-17","2022-09-01","forbs","native",0.42438,"2100","8.5"
"682","Rambera","Ram1","F","Ram1F","2021-08-17","2022-09-01","forbs","added",NA,"2100","8.5"
"683","Rambera","Ram1","F","Ram1F","2021-08-17","2022-09-01","graminoids","native",0.32809,"2100","8.5"
"684","Rambera","Ram1","F","Ram1F","2021-08-17","2022-09-01","graminoids","added",NA,"2100","8.5"
"685","Rambera","Ram1","FB","Ram1FB","2021-08-17","2022-09-01","forbs","native",0.25011,"2100","8.5"
"686","Rambera","Ram1","FB","Ram1FB","2021-08-17","2022-09-01","forbs","added",NA,"2100","8.5"
"687","Rambera","Ram1","FB","Ram1FB","2021-08-17","2022-09-01","graminoids","native",0.55823,"2100","8.5"
"688","Rambera","Ram1","FB","Ram1FB","2021-08-17","2022-09-01","graminoids","added",NA,"2100","8.5"
"689","Rambera","Ram1","FGB","Ram1FGB","2021-08-17","2022-09-01","forbs","native",0.38546,"2100","8.5"
"690","Rambera","Ram1","FGB","Ram1FGB","2021-08-17","2022-09-01","forbs","added",NA,"2100","8.5"
"691","Rambera","Ram1","FGB","Ram1FGB","2021-08-17","2022-09-01","graminoids","native",0.17409,"2100","8.5"
"692","Rambera","Ram1","FGB","Ram1FGB","2021-08-17","2022-09-01","graminoids","added",NA,"2100","8.5"
"693","Rambera","Ram1","G","Ram1G","2021-08-17","2022-09-01","forbs","native",0.51774,"2100","8.5"
"694","Rambera","Ram1","G","Ram1G","2021-08-17","2022-09-01","forbs","added",NA,"2100","8.5"
"695","Rambera","Ram1","G","Ram1G","2021-08-17","2022-09-01","graminoids","native",0.28823,"2100","8.5"
"696","Rambera","Ram1","G","Ram1G","2021-08-17","2022-09-01","graminoids","added",NA,"2100","8.5"
"697","Rambera","Ram1","GB","Ram1GB","2021-08-17","2022-09-01","forbs","native",0.30216,"2100","8.5"
"698","Rambera","Ram1","GB","Ram1GB","2021-08-17","2022-09-01","forbs","added",NA,"2100","8.5"
"699","Rambera","Ram1","GB","Ram1GB","2021-08-17","2022-09-01","graminoids","native",0.17152,"2100","8.5"
"700","Rambera","Ram1","GB","Ram1GB","2021-08-17","2022-09-01","graminoids","added",NA,"2100","8.5"
"701","Rambera","Ram1","GF","Ram1GF","2021-08-17","2022-09-01","forbs","native",0.24706,"2100","8.5"
"702","Rambera","Ram1","GF","Ram1GF","2021-08-17","2022-09-01","forbs","added",NA,"2100","8.5"
"703","Rambera","Ram1","GF","Ram1GF","2021-08-17","2022-09-01","graminoids","native",0.19848,"2100","8.5"
"704","Rambera","Ram1","GF","Ram1GF","2021-08-17","2022-09-01","graminoids","added",NA,"2100","8.5"
"705","Rambera","Ram2","B","Ram2B","2021-08-17","2022-09-01","forbs","native",0.39094,"2100","8.5"
"706","Rambera","Ram2","B","Ram2B","2021-08-17","2022-09-01","forbs","added",NA,"2100","8.5"
"707","Rambera","Ram2","B","Ram2B","2021-08-17","2022-09-01","graminoids","native",0.41159,"2100","8.5"
"708","Rambera","Ram2","B","Ram2B","2021-08-17","2022-09-01","graminoids","added",NA,"2100","8.5"
"709","Rambera","Ram2","C","Ram2C","2021-08-17","2022-09-01","forbs","native",0.43462,"2100","8.5"
"710","Rambera","Ram2","C","Ram2C","2021-08-17","2022-09-01","forbs","added",NA,"2100","8.5"
"711","Rambera","Ram2","C","Ram2C","2021-08-17","2022-09-01","graminoids","native",0.82807,"2100","8.5"
"712","Rambera","Ram2","C","Ram2C","2021-08-17","2022-09-01","graminoids","added",NA,"2100","8.5"
"713","Rambera","Ram2","F","Ram2F","2021-08-17","2022-09-01","forbs","native",0.68958,"2100","8.5"
"714","Rambera","Ram2","F","Ram2F","2021-08-17","2022-09-01","forbs","added",NA,"2100","8.5"
"715","Rambera","Ram2","F","Ram2F","2021-08-17","2022-09-01","graminoids","native",0.4122,"2100","8.5"
"716","Rambera","Ram2","F","Ram2F","2021-08-17","2022-09-01","graminoids","added",NA,"2100","8.5"
"717","Rambera","Ram2","FB","Ram2FB","2021-08-17","2022-09-01","forbs","native",0.1876,"2100","8.5"
"718","Rambera","Ram2","FB","Ram2FB","2021-08-17","2022-09-01","forbs","added",NA,"2100","8.5"
"719","Rambera","Ram2","FB","Ram2FB","2021-08-17","2022-09-01","graminoids","native",0.52051,"2100","8.5"
"720","Rambera","Ram2","FB","Ram2FB","2021-08-17","2022-09-01","graminoids","added",NA,"2100","8.5"
"721","Rambera","Ram2","FGB","Ram2FGB","2021-08-17","2022-09-01","forbs","native",0.25473,"2100","8.5"
"722","Rambera","Ram2","FGB","Ram2FGB","2021-08-17","2022-09-01","forbs","added",NA,"2100","8.5"
"723","Rambera","Ram2","FGB","Ram2FGB","2021-08-17","2022-09-01","graminoids","native",0.17799,"2100","8.5"
"724","Rambera","Ram2","FGB","Ram2FGB","2021-08-17","2022-09-01","graminoids","added",NA,"2100","8.5"
"725","Rambera","Ram2","G","Ram2G","2021-08-17","2022-09-01","forbs","native",0.45993,"2100","8.5"
"726","Rambera","Ram2","G","Ram2G","2021-08-17","2022-09-01","forbs","added",NA,"2100","8.5"
